Year,Country,Industry,Sales,Assets,Profits,Market Value,Sales Growth,Assets Growth,Profits Growth,Market Value Growth,Region
2020,Qatar,Chemicals,1411,9170,578,11714,-11.25786164,-9.921414538,-58.14627082,-43.59863258,Asia
2020,Qatar,Telecommunications Services,8216,24164,474,5630,-0.036500791,3.15034577,10.23255814,-1.53899965,Asia
2020,Russia,Banking,72892,289240,13684,68211,-15.77074185,-66.11483981,-23.30026344,-29.85077697,Europe
2020,Russia,Diversified Financials,710,64861,312,3701,10.41990669,10.21410365,-0.636942675,14.017252,Europe
2020,Russia,Food Markets,21153,15274,148,5085,7.424711797,73.25317604,-72.54174397,-11.19455117,Europe
2020,Russia,Materials,48886,63903,12568,108077,8.21711604,44.04896082,25.00497315,28.02146385,Europe
2020,Russia,Oil & Gas Operations,434939,823426,69463,240736,-0.14395063,12.06063113,25.2827126,-21.40977677,Europe
2020,Russia,Telecommunications Services,10152,20343,442,1886,-18.52327448,-3.697216436,-160.4651163,37.26346434,Europe
2020,Russia,Utilities,31864,55819,2449,8434,-14.61493113,-8.39432829,-20.27994792,-24.7031515,Europe
2020,Saudi Arabia,Banking,28345,578904,11795,133664,14.76173124,11.78925293,-2.270279228,-29.12756233,Asia
2020,Saudi Arabia,Chemicals,37258,83353,1483,59840,-19.15373766,-5.141628068,-76.11146907,-46.22428714,Asia
2020,Saudi Arabia,"Food, Drink & Tobacco",3902,8711,496,13076,5.716607965,0.58891455,-5.162523901,-15.31088083,Asia
2020,Saudi Arabia,Materials,4729,26033,-197,12240,24.90755415,-0.378845859,-139.959432,-32.0377568,Asia
2020,Saudi Arabia,Oil & Gas Operations,329762,398296,88205,1684765,2916.759674,2231.124898,49453.37079,35079.89142,Asia
2020,Saudi Arabia,Telecommunications Services,14641,32142,2887,48256,5.467511886,7.487543056,0.347584289,-19.2138349,Asia
2020,Saudi Arabia,Utilities,17342,127910,370,18930,1.528013582,3.287332747,-22.26890756,3.510498688,Asia
2020,Singapore,Aerospace & Defense,5768,7322,424,7592,19.14893617,26.45941278,20.7977208,-5.666003976,Asia
2020,Singapore,Banking,51377,1118023,11057,88193,45.51505367,8.329893591,5.991180982,-27.33961129,Asia
2020,Singapore,Conglomerates,5763,22815,484,7734,30.35512328,16.88012295,-30.75822604,-14.15251415,Asia
2020,Singapore,Construction,5008,61240,1566,10771,14.18148655,29.11659287,19.90811639,-3.615212528,Asia
2020,Singapore,"Food, Drink & Tobacco",66827,66140,1668,19476,-0.648201835,5.181132916,22.10834553,-9.278926775,Asia
2020,Singapore,Oil & Gas Operations,20354,1873,100,629,-1.318723941,13.24062878,6.382978723,-31.18161926,Asia
2020,Singapore,Technology Hardware & Equipment,24952,14135,-25,4919,-5.805964515,1.14490161,-118.115942,-15.84260051,Asia
2020,Singapore,Telecommunications Services,12451,36391,933,32746,-3.202985307,1.807245769,-59.41713789,-13.44593344,Asia
2020,Singapore,Transportation,12366,24273,530,5144,2.579842389,20.25862069,7.942973523,-40.17909059,Asia
2020,South Africa,Banking,26552,344557,3660,15823,0.732197731,11.14096601,-12.56569517,-62.4460056,Africa
2020,South Africa,Chemicals,13828,34780,-442,2938,-6.624350057,5.894531726,-135.36,-86.00552539,Africa
2020,South Africa,Diversified Financials,36325,287012,3345,23866,17.08299758,22.03410009,-36.11535523,-62.37367766,Africa
2020,South Africa,Media,3291,35197,4412,67754,-52.24205485,-1.585393133,-67.40062066,-39.13637139,Africa
2020,South Africa,Telecommunications Services,10482,21619,620,4759,3.230254087,27.14067278,-5.775075988,-64.65389186,Africa
2020,South Korea,Banking,88212,1283592,7107,24312,45.16431616,4.83051505,-3.52925207,-35.18528392,Asia
2020,South Korea,Capital Goods,67246,82605,1877,20870,53.31615786,35.94397999,51.12721417,-22.50854003,Asia
2020,South Korea,Chemicals,42778,67225,1679,38679,-15.02691536,3.348348118,-62.41325274,-13.70147256,Asia
2020,South Korea,Conglomerates,15052,21392,467,2995,-5.094577554,5.472833054,-43.1181486,-32.13233628,Asia
2020,South Korea,Construction,23117,27387,985,5997,-37.72863185,-28.80390984,-32.62653899,-44.94629579,Asia
2020,South Korea,Consumer Durables,200485,251911,4583,57046,0.714852659,-0.341805954,9.983201344,-27.49987291,Asia
2020,South Korea,Diversified Financials,72539,1059855,6198,28456,76.62283906,6.977286422,-4.0408732,-36.08553075,Asia
2020,South Korea,Drugs & Biotechnology,968,3367,255,23067,8.520179372,3.536285363,4.938271605,1.402321083,Asia
2020,South Korea,"Food, Drink & Tobacco",52389,66906,1249,13958,-3.806323675,-12.78401314,-38.56369897,-36.86162754,Asia
2020,South Korea,IT Software & Services,14765,18012,976,33803,4.015498415,12.30826786,-16.00688468,9.2039801,Asia
2020,South Korea,Insurance,75858,483269,2256,18982,-3.482409823,5.044091787,-36.93038859,-42.13686938,Asia
2020,South Korea,Materials,70167,95490,1109,14458,-16.64647185,-10.29675625,-53.02837781,-54.46729443,Asia
2020,South Korea,Oil & Gas Operations,169736,195738,-170,23030,-10.04600089,3.417886712,-104.0084886,-44.00680768,Asia
2020,South Korea,Retailing,31457,47618,-585,4972,-0.782211008,23.5259021,122.4334601,-43.02738627,Asia
2020,South Korea,Semiconductors,23176,55155,1318,46987,-36.9377704,-3.325036809,-90.6663834,-1.381047329,Asia
2020,South Korea,Technology Hardware & Equipment,206182,322034,18701,294439,-13.10347153,-2.185111837,-54.51538368,0.350019767,Asia
2020,South Korea,Telecommunications Services,46706,83543,1657,22279,-2.018125367,5.333299711,-57.42548818,-17.12298192,Asia
2020,South Korea,Trading Companies,103847,247165,-1613,19336,-16.20714418,-2.127213042,-186.7204301,-30.54847168,Asia
2020,South Korea,Transportation,26543,32119,-108,4683,-2.257328031,4.5846765,-148.6486486,-40.17629024,Asia
2020,South Korea,Utilities,50741,170866,-2011,12566,-7.894354692,2.916445815,68.42546064,-22.85591503,Asia
2020,Spain,Banking,155222,3653854,11582,80226,5.040128845,2.317926879,-39.79623662,-53.071312,Europe
2020,Spain,Business Services & Supplies,6240,11675,1274,21660,7.161257084,0.163006177,7.692307692,-35.03104472,Europe
2020,Spain,Construction,53832,80907,3165,18156,3.308513088,43.75544145,116.0409556,-9.590678219,Europe
2020,Spain,Diversified Financials,594,14936,631,4306,-4.807692308,3.924297245,-37.46283449,-31.38942001,Europe
2020,Spain,Drugs & Biotechnology,5707,17447,700,23274,7.821651237,22.32349436,-0.568181818,25.93474379,Europe
2020,Spain,Insurance,24534,76728,591,5587,-2.515198474,9.302259324,-5.288461538,-39.05977312,Europe
2020,Spain,Oil & Gas Operations,79378,108985,-2897,30646,-9.336165936,-5.986629286,376.4802632,-42.74985989,Europe
2020,Spain,Retailing,31582,31463,4063,79314,2.973589827,26.45392066,0.569306931,-19.08798776,Europe
2020,Spain,Telecommunications Services,55333,148033,1028,43583,-4.183622227,13.5457495,-72.3655914,0.707073041,Europe
2020,Spain,Transportation,11593,43823,1776,37255,-1.125799574,-2.654493758,77.06879362,-15.42949242,Europe
2020,Spain,Utilities,41938,150921,4914,71948,-3.988095238,6.147094197,12.01276499,7.753365982,Europe
2020,Sweden,Banking,20588,964686,4871,49343,-6.643087108,9.0378264,-31.51012373,-19.86130059,Europe
2020,Sweden,Business Services & Supplies,11722,6643,355,4314,0.514491511,6.186061381,2.305475504,-31.4040388,Europe
2020,Sweden,Capital Goods,40518,48437,4673,101607,-1.645790853,3.239763838,-8.783915674,-6.955000824,Europe
2020,Sweden,Conglomerates,4312,11780,766,18330,-2.839116719,6.413730804,-11.13689095,-9.539554854,Europe
2020,Sweden,Construction,19174,30143,1611,15005,-6.509337364,9.392124841,1.003134796,10.96731253,Europe
2020,Sweden,Consumer Durables,72528,94471,6079,60630,-11.61158233,6.583103931,38.34774693,-10.50262012,Europe
2020,Sweden,Diversified Financials,9970,67473,3974,48959,28.24800617,-8.475197027,422.8947368,-9.91572827,Europe
2020,Sweden,Food Markets,12683,10433,375,8777,-4.337004073,14.68616027,-10.07194245,18.27247002,Europe
2020,Sweden,"Food, Drink & Tobacco",1618,1874,436,9640,-12.30352304,-15.20361991,1.631701632,51.85885318,Europe
2020,Sweden,Materials,10644,16293,1441,11984,-32.97229219,-0.990520175,-13.40144231,-30.01635132,Europe
2020,Sweden,Oil & Gas Operations,2181,6154,834,7378,0.18373909,2.858097944,40.4040404,-30.60571859,Europe
2020,Sweden,Retailing,24814,19267,1527,23079,2.313115903,46.35017091,12.11453744,-22.39744452,Europe
2020,Sweden,Technology Hardware & Equipment,23795,29503,215,28915,-1.441411589,-2.67533153,-158.423913,-13.3009505,Europe
2020,Sweden,Telecommunications Services,9152,26826,688,13717,-4.706372345,-4.326117194,-42.76206323,-26.52525577,Europe
2020,Switzerland,Banking,75252,2248352,10035,82131,-12.27121173,9.666613013,15.59728142,-25.13399694,Europe
2020,Switzerland,Business Services & Supplies,32866,18400,1476,24203,379.655575,198.943948,124.6575342,22.23120044,Europe
2020,Switzerland,Capital Goods,11342,10944,868,23872,2.033105434,8.14229249,-9.958506224,2.424164414,Europe
2020,Switzerland,Chemicals,10326,12662,1287,38611,7.461754605,46.1618377,4.719283971,8.527981561,Europe
2020,Switzerland,Conglomerates,27972,46108,1436,40508,-18.43233313,3.751040706,-33.79437529,-8.989193197,Europe
2020,Switzerland,Construction,31279,76766,3507,48836,0.211450357,19.74667353,63.4965035,5.243195483,Europe
2020,Switzerland,Consumer Durables,30978,58849,3016,73298,-3.702322111,0.088439886,-46.96676631,-12.07792052,Europe
2020,Switzerland,Diversified Financials,1811,4079,906,20800,18.36601307,36.3302139,15.26717557,4.433398604,Europe
2020,Switzerland,Drugs & Biotechnology,116422,223197,26556,522912,0.667531345,-6.774401043,10.95976267,24.65630312,Europe
2020,Switzerland,"Food, Drink & Tobacco",113021,157585,14130,344005,0.183487865,-1.737221817,20.30651341,6.597152286,Europe
2020,Switzerland,Health Care Equipment & Services,10409,32180,-37,37421,277.0010866,642.3298731,-108.6651054,190.0178253,Europe
2020,Switzerland,Insurance,201620,1181981,10996,139066,31.62894244,7.509798375,8.260313085,-19.0384705,Europe
2020,Switzerland,Materials,215078,124076,-416,24481,-2.140302664,-3.571872668,-112.4439127,-59.50541725,Europe
2020,Switzerland,Semiconductors,9713,11930,1047,23077,0.340909091,9.78190853,-19.08809892,37.69093079,Europe
2020,Switzerland,Technology Hardware & Equipment,16900,25421,1673,40049,-4.584462511,3.459362663,-54.42658676,-14.13901038,Europe
2020,Switzerland,Telecommunications Services,11482,25040,1704,26933,-4.068844515,9.292479595,9.230769231,11.83407383,Europe
2020,Switzerland,Transportation,21048,9765,766,17101,-0.843265652,22.19997497,-2.668360864,-0.407664085,Europe
2020,Taiwan,Banking,41887,883405,5106,66662,2.034005651,11.28109844,12.12121212,8.434048506,Asia
2020,Taiwan,Capital Goods,8092,19217,347,4680,6.712382962,4.434541601,-13.03258145,-15.20202935,Asia
2020,Taiwan,Chemicals,26192,53451,2915,51402,-18.69121162,-1.223365919,-41.80475145,-18.13794971,Asia
2020,Taiwan,Construction,3972,12259,783,7929,-3.872216844,9.514025371,11.53846154,15.07982583,Asia
2020,Taiwan,Consumer Durables,16992,20635,764,13026,-93.33712381,-88.69036201,-90.83273338,-85.03945147,Asia
2020,Taiwan,Diversified Financials,12219,362299,2583,33010,6.50222261,8.113132664,5.085435313,5.855566957,Asia
2020,Taiwan,Food Markets,8283,6509,341,10768,1.994828223,56.69234473,0.887573964,13.67043175,Asia
2020,Taiwan,"Food, Drink & Tobacco",14492,15927,615,13280,1.28599385,20.24007247,6.401384083,1.374045802,Asia
2020,Taiwan,Insurance,91834,862464,5011,39579,15.46798773,13.08407906,26.47652701,-1.318938865,Asia
2020,Taiwan,Materials,11848,22238,285,10367,-10.83013472,1.335156072,-64.85819975,-17.57175797,Asia
2020,Taiwan,Oil & Gas Operations,20898,13278,1190,28735,-17.89895498,0.583289145,-40.29101856,-18.75424112,Asia
2020,Taiwan,Semiconductors,59485,111691,14406,297224,4.476956583,6.984741233,0.460251046,17.14969276,Asia
2020,Taiwan,Technology Hardware & Equipment,348899,208250,7571,94266,-7.92715431,-14.74737385,-23.0354783,-20.71491652,Asia
2020,Taiwan,Telecommunications Services,6648,15927,1066,28566,-6.968933669,4.769109328,-9.43075616,3.238164077,Asia
2020,Taiwan,Trading Companies,17067,7684,209,2199,-44.56246346,-31.25782788,-55.15021459,-48.14902146,Asia
2020,Thailand,Banking,28922,459023,4784,27325,13.87510828,12.67769167,2.97029703,-46.57660124,Asia
2020,Thailand,Chemicals,38587,49414,1396,23057,-7.204867374,11.86724622,-59.04957466,-35.17487629,Asia
2020,Thailand,Food Markets,17748,12540,688,19713,12.82181679,9.242965415,11.68831169,-9.294621083,Asia
2020,Thailand,"Food, Drink & Tobacco",25870,34949,1357,17069,4.702930225,8.888958126,16.08212147,-14.19594832,Asia
2020,Thailand,Oil & Gas Operations,71501,82942,2946,31339,-15.19274107,-0.179321467,-25.99849284,-35.20314277,Asia
2020,Thailand,Telecommunications Services,5827,9686,1005,18195,10.9059764,8.526610644,9.477124183,1.710548382,Asia
2020,Thailand,Transportation,2045,6694,837,27485,7.801792304,15.67306031,6.896551724,-10.93071489,Asia
2020,Turkey,Banking,49584,374367,4079,15131,-0.595417093,-5.046859346,-31.78929766,-22.81283477,Asia
2020,Turkey,Diversified Financials,10721,68282,665,2386,-8.625245035,-2.268596047,-15.82278481,-14.32675045,Asia
2020,Turkey,Oil & Gas Operations,27015,25432,773,5566,-8.529152841,7.996093252,-32.3117338,-24.40581285,Asia
2020,Turkey,Transportation,13219,24680,798,2111,2.006327649,20.3726284,-4.316546763,-38.03933079,Asia
2020,United Arab Emirates,Banking,33474,667698,10265,71695,25.6861788,21.82913946,9.997856837,-26.26398716,Asia
2020,United Arab Emirates,Construction,7127,31817,1688,5321,0.749222505,4.38648294,5.565978737,-44.73984837,Asia
2020,United Arab Emirates,Telecommunications Services,14241,35406,2357,36699,-0.15424525,3.839047424,-1.421999164,-6.736975858,Asia
2020,United Arab Emirates,Transportation,7385,34063,1189,13272,30.80056677,28.47659639,-8.25617284,-6.817383978,Asia
2020,United Kingdom,Aerospace & Defense,44513,77239,205,28602,2.559789871,6.388341758,-110.9684323,-33.38146923,Europe
2020,United Kingdom,Banking,211924,7603747,15641,191530,20.6732795,14.39533569,-35.58868344,-45.05831799,Europe
2020,United Kingdom,Business Services & Supplies,20923,48072,3840,82749,-35.96633512,-10.25650599,25,4.576129815,Europe
2020,United Kingdom,Capital Goods,28079,47352,1422,8425,-5.499276411,2.715835141,33.14606742,-44.5869508,Europe
2020,United Kingdom,Chemicals,76314,125029,6167,120825,3.506083088,-2.523661765,-35.17292127,-14.27507184,Europe
2020,United Kingdom,Construction,19286,28645,3571,28188,-7.318948532,5.111551446,-8.623336745,-12.94357454,Europe
2020,United Kingdom,Consumer Durables,137476,152630,-1506,73138,-10.63005435,-5.478798838,-119.8549769,-18.55547266,Europe
2020,United Kingdom,Diversified Financials,81110,1652386,5996,80858,221.4568802,22.2541597,21.64739298,-10.34903317,Europe
2020,United Kingdom,Drugs & Biotechnology,82413,193096,8370,250751,7.82807798,15.39210824,13.63019278,19.00176544,Europe
2020,United Kingdom,Food Markets,142092,116884,1850,40086,-3.125916129,8.551580668,-23.80560132,-11.4962577,Europe
2020,United Kingdom,"Food, Drink & Tobacco",104073,311867,14577,226784,-0.326584558,1.863392583,-10.16823812,-16.15188376,Europe
2020,United Kingdom,Health Care Equipment & Services,5139,9299,600,17165,4.792006525,15.38652438,-9.90990991,4.600853138,Europe
2020,United Kingdom,"Hotels, Restaurants & Leisure",31737,16402,1416,26763,-8.019360074,-28.6311026,-32.60352213,-42.80065827,Europe
2020,United Kingdom,IT Software & Services,1416,3503,-247,38161,-66.98531126,-82.17846968,-354.6391753,10.01845125,Europe
2020,United Kingdom,Insurance,352071,2333062,9000,112389,267.6943322,3.817425022,-13.08546596,-24.7554648,Europe
2020,United Kingdom,Materials,97234,184983,13401,130662,-16.38518162,-10.18673166,-41.39333508,-31.04143467,Europe
2020,United Kingdom,Media,28425,90549,-94,21770,-35.98982142,-26.87872474,-103.1002639,-64.35821873,Europe
2020,United Kingdom,Oil & Gas Operations,314218,319520,-10288,86305,-10.53120124,-4.697137812,-234.4133786,-48.7475652,Europe
2020,United Kingdom,Retailing,58507,48231,1601,17670,4.130922294,27.1914557,-2387.142857,-6.562318227,Europe
2020,United Kingdom,Telecommunications Services,79012,237731,301,52321,-7.410705915,10.45542402,-126.1058109,-33.92978911,Europe
